episode_id,query0,query1,query2,query3,query4,query5,query6,query7,query8,query9,query10,query11,query12,query13,query14,query15,query16,query17,query18,query19,query20,query21,query22,query23,query24,query25,query26,query27,query28,query29,query30,query31,query32,query33,query34,query35,query36,query37,query38,query39,query40,query41,query42,query43,query44,query45,query46,query47,query48,query49,query50,query51,query52,query53,query54,query55,query56,query57,query58,query59,query60,query61,query62,query63,query64,query65,query66,query67,query68,query69,query70,query71,query72,query73,query74
539,2,3,3,3,0,1,3,1,1,4,3,2,0,3,0,3,4,4,4,3,0,0,1,3,2,0,3,1,3,2,3,2,3,0,3,3,3,3,2,0,1,2,2,4,3,3,1,2,1,4,2,0,4,1,3,3,0,4,0,1,3,3,1,3,0,0,3,3,4,1,4,0,3,3,1
540,3,3,3,2,2,0,1,1,1,3,1,0,1,3,0,0,2,1,1,2,1,1,3,1,2,2,0,3,0,0,1,3,1,0,0,1,3,4,1,1,0,0,1,2,1,1,0,4,2,4,0,1,1,1,0,3,4,3,1,3,0,2,0,0,1,1,2,2,0,2,3,2,2,4,1
541,2,0,1,2,2,4,4,4,2,2,4,4,1,4,1,1,4,3,2,2,2,4,4,2,4,3,0,0,0,3,3,4,2,2,2,4,4,1,2,2,3,0,1,2,1,4,2,0,0,4,2,4,3,2,2,2,2,2,3,3,2,4,0,4,2,2,4,3,0,2,1,0,3,2,0
542,3,2,3,4,0,0,3,2,2,1,1,0,1,3,0,3,1,2,3,2,1,2,2,0,0,2,0,1,2,3,0,2,0,4,0,2,2,2,2,3,0,1,3,2,0,2,0,2,1,0,1,3,1,2,0,0,1,1,3,1,2,3,1,2,1,3,3,0,2,4,0,0,3,4,4
543,0,1,0,3,3,0,1,3,0,4,0,3,3,2,1,4,1,1,0,0,2,1,2,3,1,2,1,2,2,2,1,1,3,0,1,0,4,1,0,2,1,0,3,1,0,1,0,4,4,0,1,2,1,1,3,1,2,1,1,1,1,3,4,3,1,3,1,1,3,3,3,1,3,4,4
544,4,4,4,3,3,1,0,2,4,4,0,2,4,2,1,1,0,1,3,0,4,1,2,2,0,2,1,1,4,4,2,2,1,1,2,1,2,4,1,2,1,1,2,2,1,4,2,1,1,1,2,0,4,3,4,0,4,4,1,0,4,2,2,4,4,1,2,3,4,4,2,4,3,3,4
545,4,3,2,1,2,4,0,0,1,3,1,3,3,1,0,3,0,2,1,2,3,3,2,0,3,3,2,3,2,2,1,3,2,2,0,4,3,2,4,0,3,3,4,1,1,4,2,3,1,0,1,4,2,3,4,4,1,2,3,3,3,4,0,3,3,1,1,4,3,3,2,2,2,3,2
546,2,0,0,1,4,4,4,1,0,0,0,0,1,1,4,2,0,1,3,0,2,0,4,1,3,4,1,1,4,3,0,4,0,3,4,0,2,2,3,1,2,4,4,3,2,2,4,1,4,2,4,2,3,1,0,3,4,1,4,4,1,1,2,4,2,2,0,2,2,0,2,3,2,4,2
547,2,3,4,4,2,4,2,3,3,3,2,4,4,3,0,3,1,3,2,2,0,0,2,2,4,0,0,0,1,2,0,0,1,3,2,2,3,0,2,2,0,1,3,0,3,2,3,3,1,1,0,0,3,0,0,2,3,3,1,4,3,0,1,0,3,3,3,2,3,0,0,4,0,2,0
548,2,3,2,1,1,4,1,3,2,3,2,2,4,2,1,3,1,1,0,0,3,4,0,2,2,2,0,3,0,1,1,3,0,1,1,1,3,1,0,3,0,2,2,3,1,0,2,0,2,0,0,2,0,1,0,2,4,1,3,0,1,0,0,4,2,3,0,1,3,2,4,2,3,4,0
549,4,2,3,1,1,3,4,1,1,1,4,4,4,4,4,1,0,1,1,0,4,1,4,4,1,1,1,4,1,4,2,0,1,2,3,3,2,3,0,3,1,1,4,1,1,1,4,1,3,1,4,1,4,1,4,3,3,1,4,1,1,1,4,2,4,4,0,1,0,2,1,3,0,3,1
550,0,1,3,3,1,4,4,2,2,3,4,3,3,4,4,3,0,3,4,1,4,3,3,3,0,3,3,3,4,3,1,0,4,1,3,2,4,1,3,1,4,3,3,1,1,3,3,0,3,2,0,2,2,3,1,1,0,4,1,3,0,1,1,3,2,4,4,4,3,4,0,4,4,4,0
551,0,0,4,2,0,2,4,4,4,3,3,4,1,4,3,0,2,0,4,0,3,2,2,2,3,4,0,3,3,1,0,0,4,2,3,1,2,2,1,0,2,2,3,0,4,1,1,3,2,4,2,1,3,4,0,1,0,3,2,2,2,0,2,2,0,2,4,0,0,2,3,2,0,1,2
552,2,0,2,3,4,3,3,0,4,0,4,3,1,0,1,2,0,0,3,0,2,4,3,1,4,1,0,2,0,1,4,2,2,4,3,4,2,2,1,2,3,1,3,3,0,4,2,0,3,1,0,0,0,4,1,4,2,1,3,4,0,2,1,3,4,3,0,1,1,0,4,3,4,4,2
553,4,4,1,2,3,1,3,2,3,1,2,4,1,4,1,4,2,4,1,2,4,1,4,2,3,0,1,4,2,2,0,2,0,3,4,3,3,2,1,4,3,4,1,1,1,0,1,0,4,3,4,4,1,3,2,0,1,0,0,0,2,3,1,1,0,1,3,2,4,2,3,4,4,1,3
554,0,4,3,0,4,4,1,0,0,1,0,3,4,1,1,2,0,1,3,3,4,4,1,1,3,3,3,1,4,2,4,3,4,0,0,1,3,4,3,2,0,1,0,4,0,3,3,3,4,1,4,3,1,0,1,0,0,3,1,0,3,0,3,1,3,4,4,4,4,3,1,3,0,0,2
555,1,4,1,4,4,0,4,3,1,3,2,4,0,1,1,0,3,3,3,2,3,4,1,4,0,0,1,2,0,1,4,0,3,4,1,4,1,4,1,1,4,2,4,1,0,4,4,0,0,4,3,2,0,1,3,3,0,4,4,3,0,3,3,2,0,1,1,0,2,4,0,0,2,4,4
556,0,2,4,4,4,4,2,1,0,2,2,4,1,4,4,3,4,4,2,2,4,4,1,3,1,4,1,4,4,1,1,4,4,3,4,4,1,1,1,4,4,1,3,2,2,1,4,4,1,1,3,2,4,2,2,4,4,0,4,4,0,4,1,0,1,0,1,3,2,1,2,1,0,1,0
557,3,4,3,3,4,3,3,1,1,1,2,1,1,2,3,0,2,1,3,4,2,2,4,0,4,2,0,4,0,2,2,1,0,0,1,0,0,3,4,2,1,4,4,4,4,2,1,1,4,2,3,3,4,2,2,1,4,2,1,4,3,3,2,4,4,2,0,0,3,2,1,1,0,1,3
558,1,1,2,4,2,2,0,1,2,4,1,0,3,3,0,1,2,2,1,1,3,1,1,0,2,3,1,1,3,2,1,3,1,0,3,0,4,2,1,2,1,2,2,3,3,1,3,2,1,1,1,1,4,3,2,1,1,1,3,1,1,4,1,2,4,3,1,2,2,3,4,2,1,1,1
559,4,4,0,0,3,4,2,0,3,3,1,1,3,0,3,1,0,4,0,1,0,0,1,2,4,4,4,2,0,3,2,0,2,4,1,3,1,3,4,3,0,4,2,3,4,0,0,1,0,2,0,3,4,3,2,0,1,3,4,1,1,4,2,4,0,0,3,0,0,2,4,4,0,2,0
560,2,3,2,1,0,3,2,3,2,4,1,3,0,1,4,2,0,4,0,3,1,1,3,2,1,2,3,0,1,2,2,3,0,0,3,0,3,3,4,1,4,4,4,1,2,4,4,3,2,3,2,1,2,3,2,0,1,2,4,1,2,4,4,1,4,0,0,1,1,1,1,0,1,3,2
561,2,0,2,2,1,1,2,1,0,0,2,1,0,2,4,3,1,4,1,1,1,1,4,4,1,2,4,2,4,3,1,1,0,1,4,1,4,4,1,3,0,1,4,0,1,3,2,1,1,2,2,4,2,3,0,1,1,1,0,3,1,2,2,3,0,4,3,0,0,2,0,0,3,3,1
562,1,4,1,1,1,1,1,3,1,4,2,3,1,3,0,3,0,1,1,4,0,0,3,4,2,3,4,4,0,1,2,4,4,4,3,4,3,1,3,4,1,1,3,3,4,1,4,2,3,0,2,4,4,4,1,4,4,1,1,4,4,0,1,4,3,4,4,1,1,2,2,4,3,4,0
563,0,3,1,4,0,3,2,4,1,3,1,0,1,2,1,1,2,0,3,2,0,0,3,4,4,4,4,0,3,0,0,4,2,0,4,1,4,0,4,1,1,4,0,0,4,0,2,3,0,1,4,1,2,4,0,0,3,2,4,0,3,4,2,1,3,4,1,1,1,0,1,0,0,4,2
564,4,0,0,0,2,0,0,1,1,2,1,1,1,2,0,2,0,0,1,2,3,1,2,0,1,1,3,0,1,4,4,2,2,4,2,3,1,1,1,1,2,2,4,2,4,0,4,3,1,3,1,1,4,3,4,0,0,4,4,0,1,2,0,0,0,0,0,3,0,4,1,2,0,2,1
565,1,2,3,4,0,2,2,0,0,0,2,1,3,0,2,1,1,1,1,0,4,3,4,1,0,4,0,4,3,0,1,3,4,2,1,2,1,0,0,4,4,4,4,2,1,4,4,4,1,4,4,1,0,4,0,1,4,3,4,4,2,3,1,4,2,0,1,1,1,4,4,4,4,2,2
566,3,4,4,3,2,4,4,2,3,1,3,2,4,2,3,0,3,3,3,1,3,4,1,2,4,4,2,3,2,0,4,3,1,2,1,2,2,2,2,3,3,3,2,2,4,2,2,4,4,2,3,4,2,1,3,0,2,3,4,0,1,3,4,4,1,3,1,3,1,0,3,2,1,4,4
567,0,3,1,3,3,0,2,4,3,0,0,3,3,2,1,3,1,1,0,0,3,1,2,1,2,1,3,0,0,1,1,1,0,3,4,3,1,0,4,1,1,2,3,3,1,2,4,1,0,4,1,2,1,1,1,0,2,3,3,4,1,0,0,3,4,0,3,3,2,1,0,2,1,1,3
568,2,0,1,2,3,0,0,3,2,0,3,1,2,3,3,1,0,2,0,0,0,0,3,3,2,2,3,2,3,2,2,2,1,0,0,0,2,3,4,0,4,0,2,4,4,0,3,0,2,3,3,0,1,4,0,2,2,2,2,0,2,0,0,0,4,0,4,0,1,1,2,1,2,0,2
569,1,4,4,4,0,4,4,0,4,4,3,3,3,4,0,4,4,1,3,0,3,2,1,4,4,3,3,0,1,3,3,3,2,4,0,0,3,1,4,3,1,4,3,4,3,4,4,3,4,4,1,3,3,4,4,2,4,3,2,4,3,3,4,4,3,3,3,3,0,2,4,0,4,4,4
570,0,0,0,3,4,4,0,3,1,3,0,3,4,3,3,0,1,3,3,1,3,3,0,3,0,0,3,4,4,1,2,3,0,4,4,3,3,2,4,0,3,0,2,0,0,3,1,0,3,4,3,1,4,3,2,3,3,0,0,0,4,0,0,3,0,3,3,0,0,4,3,2,3,0,4
571,3,2,4,3,2,0,0,0,3,4,0,4,1,4,0,0,2,1,0,2,1,0,0,0,0,0,2,1,1,2,0,3,4,0,1,0,4,1,2,0,0,4,0,2,1,4,0,0,2,1,3,1,3,2,0,3,1,2,0,1,4,1,0,0,2,3,1,2,4,4,1,2,2,3,1
572,2,3,4,4,1,3,1,2,3,3,2,4,0,1,3,2,3,3,4,1,3,1,4,4,1,2,3,4,4,4,3,2,0,3,3,3,3,0,4,3,0,3,0,3,3,4,4,3,4,1,4,3,4,1,3,4,1,2,3,2,1,3,0,4,1,4,1,3,4,4,0,3,0,1,3
573,3,3,1,1,3,0,1,3,0,1,0,3,3,3,0,1,0,0,3,0,1,4,2,4,1,0,0,1,1,0,4,3,3,0,2,4,0,4,3,1,3,0,4,0,2,0,1,0,1,0,4,4,3,3,3,0,1,2,2,2,1,1,0,1,1,2,0,1,1,4,3,4,1,4,0
574,1,0,1,1,4,2,3,2,4,4,1,2,4,1,2,1,3,2,0,3,4,1,3,1,1,3,4,3,4,1,1,1,2,4,3,2,3,1,3,3,0,3,3,4,3,4,4,1,3,3,0,4,4,3,1,1,1,1,0,3,1,0,0,4,0,0,3,1,1,0,0,3,2,3,3
575,3,0,2,0,4,0,3,1,2,0,2,4,2,0,4,0,4,2,0,1,1,4,2,0,2,0,2,4,1,0,4,3,4,0,2,0,4,0,1,0,0,2,0,1,2,4,2,3,3,2,2,2,1,1,1,2,1,2,0,1,2,4,2,0,2,0,1,1,4,3,3,4,2,2,3
576,0,0,1,4,0,2,3,0,0,3,0,0,1,2,0,0,1,0,2,2,0,0,2,1,0,3,1,0,2,4,2,2,2,2,2,0,4,0,2,0,0,2,0,0,2,3,4,4,1,4,0,0,4,0,4,0,1,3,0,0,0,0,3,2,2,0,1,0,0,4,4,4,3,0,4
577,3,3,2,4,3,1,1,3,3,0,2,3,4,3,2,4,2,0,4,3,3,2,3,1,2,3,2,0,2,4,4,4,0,2,4,2,3,4,4,2,2,4,3,1,3,2,2,3,4,3,3,2,0,3,3,2,3,2,3,3,4,3,3,0,3,4,4,3,3,3,3,0,0,3,3
578,3,4,4,0,2,2,2,0,0,1,0,0,0,2,0,3,0,0,1,1,2,1,0,0,2,0,2,4,1,0,4,0,0,0,0,1,3,3,4,2,4,1,0,1,1,1,1,1,0,1,3,1,4,2,1,0,0,2,4,0,0,1,0,3,3,1,4,1,1,4,1,1,0,3,2
579,1,0,2,4,2,2,2,1,0,0,3,4,3,4,3,3,0,2,3,3,4,3,2,4,3,4,3,4,3,3,4,2,1,1,0,4,3,2,0,1,2,0,3,4,2,3,4,2,3,3,2,2,1,3,3,1,1,2,2,4,2,4,2,3,2,3,2,3,3,4,2,3,0,4,2
580,0,3,0,0,0,0,1,0,4,3,4,3,2,0,4,4,1,4,4,1,2,2,4,4,0,4,2,3,4,0,2,1,0,0,2,1,2,2,4,0,1,0,0,3,2,0,1,2,4,0,2,0,0,1,0,4,4,4,2,1,3,1,3,3,4,2,3,4,3,4,1,4,3,1,1
581,3,4,3,2,4,4,2,2,3,1,1,1,1,1,1,1,2,4,3,2,0,3,0,2,4,3,1,3,2,3,4,1,1,4,1,1,4,4,1,2,2,1,4,4,4,4,0,0,1,2,1,3,4,1,3,3,2,2,1,2,0,3,4,1,4,2,1,0,0,3,1,3,3,0,0
582,0,3,3,3,1,3,2,3,2,0,2,0,3,3,3,2,0,3,3,1,3,4,3,2,3,2,2,3,3,3,2,3,3,3,3,3,3,4,3,2,2,3,2,2,2,2,2,3,2,2,3,3,2,3,3,3,2,3,0,3,1,3,2,3,3,3,2,3,0,2,3,4,2,2,3
583,2,1,3,2,1,4,4,2,3,2,1,2,3,4,1,0,2,4,1,3,2,1,4,1,1,2,1,4,3,2,1,1,1,1,3,3,4,1,2,0,3,4,4,3,2,2,1,1,3,1,2,1,2,2,1,3,2,1,3,4,4,2,0,4,4,3,1,4,3,4,1,2,3,1,4
584,3,2,0,0,2,0,0,0,0,3,2,0,1,3,2,4,0,2,3,2,3,0,2,1,0,4,0,2,0,2,0,0,0,3,2,0,3,4,0,4,2,4,0,0,3,0,3,2,3,2,4,2,2,3,1,4,3,2,3,0,2,0,0,0,3,3,3,3,0,0,0,0,1,3,0
585,0,0,3,4,4,3,0,0,4,4,4,0,3,4,0,3,4,4,0,3,4,3,4,1,0,0,3,0,0,4,3,1,0,2,3,0,4,3,0,2,4,1,1,0,0,2,0,3,1,4,1,4,0,4,4,3,4,0,1,0,1,0,2,1,2,4,3,4,0,2,3,4,3,0,0
586,3,1,0,1,1,0,1,1,3,1,1,2,2,0,3,0,3,1,0,2,3,3,3,2,4,3,3,1,0,3,3,1,3,3,1,3,1,3,3,1,1,3,3,3,1,0,3,0,3,3,0,0,3,1,0,0,3,0,0,1,2,4,3,3,1,1,0,3,1,3,1,0,3,3,3
587,1,0,2,2,1,1,1,4,2,1,2,4,4,2,2,2,1,4,1,4,4,4,1,4,4,0,1,3,4,4,1,4,4,4,4,4,1,4,3,2,1,4,3,4,2,4,3,4,4,1,3,4,2,1,4,4,4,4,4,4,0,1,2,4,2,4,4,2,2,1,0,4,4,4,4
588,2,4,4,4,3,4,2,4,4,0,4,2,3,4,3,2,2,2,1,1,4,2,4,3,1,3,4,0,1,4,4,4,2,1,0,4,0,4,1,3,2,3,2,1,4,4,1,1,4,4,0,1,3,3,1,2,3,4,0,4,2,3,0,2,2,3,2,0,0,1,3,4,4,2,0
589,3,0,0,3,2,2,0,3,4,1,2,2,1,3,3,1,4,2,3,4,3,2,1,1,2,4,2,3,2,4,2,0,3,2,2,2,1,3,3,1,0,3,3,1,4,1,2,3,3,3,3,2,2,4,1,1,1,1,0,1,2,3,2,1,1,4,0,3,4,4,3,3,2,2,2
590,2,0,0,2,0,1,2,0,0,2,0,0,3,4,3,2,1,0,0,3,2,2,1,2,3,1,2,3,2,2,2,2,1,0,4,0,1,0,2,3,3,4,3,2,0,3,1,0,3,2,0,2,3,3,0,0,4,0,3,2,2,3,0,2,2,0,2,1,2,1,2,0,2,0,4
591,0,1,1,2,2,1,2,0,1,3,3,0,0,1,3,3,1,0,0,2,1,3,0,1,2,0,3,3,1,0,3,3,2,3,1,1,3,1,2,3,0,3,3,0,1,4,3,2,1,3,1,2,0,1,2,3,3,0,2,2,1,3,0,3,2,0,3,3,2,3,0,1,4,1,0
592,0,3,0,3,4,2,3,1,2,2,3,1,2,0,2,3,0,3,0,1,3,0,0,3,2,0,1,0,2,0,3,1,4,2,1,0,3,3,0,3,1,0,3,3,3,0,1,2,0,2,1,1,1,2,3,3,3,1,0,4,3,3,1,0,3,0,2,3,1,1,0,3,3,3,3
593,2,3,3,0,3,1,2,1,1,3,2,1,2,3,1,3,2,3,4,3,3,1,0,2,1,4,2,0,4,1,2,0,4,0,2,0,3,4,4,2,3,3,0,2,3,2,4,0,4,1,1,2,0,1,4,2,3,3,1,0,2,3,4,0,0,4,0,1,1,1,0,4,2,3,1
594,4,3,3,0,3,0,0,4,4,0,4,0,0,0,4,3,3,2,0,1,4,2,3,2,4,3,4,3,3,0,4,2,3,3,3,2,2,0,3,1,3,4,0,3,4,1,3,0,3,4,3,3,0,2,1,4,4,2,0,4,0,0,2,3,0,0,2,3,4,3,1,4,0,1,3
595,2,0,2,3,0,2,2,1,1,1,3,0,4,1,1,1,3,3,1,3,4,3,2,1,2,3,0,4,0,4,0,2,4,2,3,4,3,0,1,3,0,4,3,1,0,1,2,0,0,4,3,3,3,2,4,4,1,1,3,1,1,4,2,4,4,3,2,3,0,0,2,3,3,4,1
596,4,1,1,2,0,2,3,0,1,1,1,2,4,1,4,0,4,4,2,1,0,2,1,1,0,2,1,3,3,3,4,1,4,1,0,1,0,4,4,4,0,0,1,2,1,2,1,4,1,4,4,4,1,0,4,4,4,0,3,2,3,0,0,0,2,1,4,4,1,3,4,1,4,4,1
597,1,4,2,0,2,4,1,3,4,4,4,4,4,4,2,0,3,0,1,3,0,4,1,4,1,2,3,3,1,1,1,0,4,0,1,4,4,3,2,1,2,4,1,4,0,4,1,1,2,1,2,1,4,0,0,1,3,4,1,4,2,0,4,4,2,4,0,4,2,3,2,4,4,4,4
598,1,2,1,3,2,3,4,2,2,3,3,3,2,2,2,2,3,2,4,2,2,3,4,3,4,4,4,2,1,3,3,4,3,0,2,3,4,2,0,2,3,3,0,2,2,3,3,1,2,2,2,1,3,2,0,1,2,0,2,3,3,2,4,3,1,0,3,2,2,2,3,2,0,2,3
599,3,2,2,1,0,1,3,1,0,3,3,0,0,0,3,2,3,3,1,0,3,0,4,2,0,2,4,1,0,4,3,4,0,2,4,4,3,4,3,2,1,1,2,3,3,3,3,0,1,2,4,4,1,4,0,1,4,1,1,3,2,1,0,4,4,3,3,3,1,0,2,2,0,1,3
